dags,kyn,rekstrarform,starfandi,bakgrunnur,tegund
2020-05-01,Alls,G: samvinnufélög,607,Íslenskur bakgrunnur,Annad
2020-05-01,Alls,G: samvinnufélög,221,Innflytjendur,Annad
2020-05-01,Karlar,G: samvinnufélög,448,Alls,Annad
2020-05-01,Karlar,G: samvinnufélög,336,Íslenskur bakgrunnur,Annad
2020-05-01,Karlar,G: samvinnufélög,112,Innflytjendur,Annad
2020-05-01,Konur,G: samvinnufélög,380,Alls,Annad
2020-05-01,Konur,G: samvinnufélög,271,Íslenskur bakgrunnur,Annad
2020-05-01,Konur,G: samvinnufélög,109,Innflytjendur,Annad
2020-06-01,Alls,G: samvinnufélög,923,Alls,Annad
2020-06-01,Alls,G: samvinnufélög,702,Íslenskur bakgrunnur,Annad
2020-06-01,Alls,G: samvinnufélög,221,Innflytjendur,Annad
2020-06-01,Karlar,G: samvinnufélög,530,Alls,Annad
2020-06-01,Karlar,G: samvinnufélög,420,Íslenskur bakgrunnur,Annad
2020-06-01,Karlar,G: samvinnufélög,110,Innflytjendur,Annad
2020-06-01,Konur,G: samvinnufélög,393,Alls,Annad
2020-06-01,Konur,G: samvinnufélög,282,Íslenskur bakgrunnur,Annad
2020-06-01,Konur,G: samvinnufélög,111,Innflytjendur,Annad
2020-07-01,Alls,G: samvinnufélög,844,Alls,Annad
2020-07-01,Alls,G: samvinnufélög,625,Íslenskur bakgrunnur,Annad
2020-07-01,Alls,G: samvinnufélög,219,Innflytjendur,Annad
2020-07-01,Karlar,G: samvinnufélög,467,Alls,Annad
2020-07-01,Karlar,G: samvinnufélög,354,Íslenskur bakgrunnur,Annad
2020-07-01,Karlar,G: samvinnufélög,113,Innflytjendur,Annad
2020-07-01,Konur,G: samvinnufélög,377,Alls,Annad
2020-07-01,Konur,G: samvinnufélög,271,Íslenskur bakgrunnur,Annad
2020-07-01,Konur,G: samvinnufélög,106,Innflytjendur,Annad
2020-08-01,Alls,G: samvinnufélög,855,Alls,Annad
2020-08-01,Alls,G: samvinnufélög,628,Íslenskur bakgrunnur,Annad
2020-08-01,Alls,G: samvinnufélög,227,Innflytjendur,Annad
2020-08-01,Karlar,G: samvinnufélög,470,Alls,Annad
2020-08-01,Karlar,G: samvinnufélög,351,Íslenskur bakgrunnur,Annad
2020-08-01,Karlar,G: samvinnufélög,119,Innflytjendur,Annad
2020-08-01,Konur,G: samvinnufélög,385,Alls,Annad
2020-08-01,Konur,G: samvinnufélög,277,Íslenskur bakgrunnur,Annad
2020-08-01,Konur,G: samvinnufélög,108,Innflytjendur,Annad
2020-09-01,Alls,G: samvinnufélög,1063,Alls,Annad
2020-09-01,Alls,G: samvinnufélög,633,Íslenskur bakgrunnur,Annad
2020-09-01,Alls,G: samvinnufélög,430,Innflytjendur,Annad
2020-09-01,Karlar,G: samvinnufélög,627,Alls,Annad
2020-09-01,Karlar,G: samvinnufélög,359,Íslenskur bakgrunnur,Annad
2020-09-01,Karlar,G: samvinnufélög,268,Innflytjendur,Annad
2020-09-01,Konur,G: samvinnufélög,436,Alls,Annad
2020-09-01,Konur,G: samvinnufélög,274,Íslenskur bakgrunnur,Annad
2020-09-01,Konur,G: samvinnufélög,162,Innflytjendur,Annad
2020-10-01,Alls,G: samvinnufélög,1049,Alls,Annad
2020-10-01,Alls,G: samvinnufélög,623,Íslenskur bakgrunnur,Annad
2020-10-01,Alls,G: samvinnufélög,426,Innflytjendur,Annad
2020-10-01,Karlar,G: samvinnufélög,611,Alls,Annad
2020-10-01,Karlar,G: samvinnufélög,347,Íslenskur bakgrunnur,Annad
2020-10-01,Karlar,G: samvinnufélög,264,Innflytjendur,Annad
2020-10-01,Konur,G: samvinnufélög,438,Alls,Annad
2020-10-01,Konur,G: samvinnufélög,276,Íslenskur bakgrunnur,Annad
2020-10-01,Konur,G: samvinnufélög,162,Innflytjendur,Annad
2020-11-01,Alls,G: samvinnufélög,955,Alls,Annad
2020-11-01,Alls,G: samvinnufélög,627,Íslenskur bakgrunnur,Annad
2020-11-01,Alls,G: samvinnufélög,328,Innflytjendur,Annad
2020-11-01,Karlar,G: samvinnufélög,535,Alls,Annad
2020-11-01,Karlar,G: samvinnufélög,344,Íslenskur bakgrunnur,Annad
2020-11-01,Karlar,G: samvinnufélög,191,Innflytjendur,Annad
2020-11-01,Konur,G: samvinnufélög,420,Alls,Annad
2020-11-01,Konur,G: samvinnufélög,283,Íslenskur bakgrunnur,Annad
2020-11-01,Konur,G: samvinnufélög,137,Innflytjendur,Annad
2020-12-01,Alls,G: samvinnufélög,829,Alls,Annad
2020-12-01,Alls,G: samvinnufélög,602,Íslenskur bakgrunnur,Annad
2020-12-01,Alls,G: samvinnufélög,227,Innflytjendur,Annad
2020-12-01,Karlar,G: samvinnufélög,455,Alls,Annad
2020-12-01,Karlar,G: samvinnufélög,334,Íslenskur bakgrunnur,Annad
2020-12-01,Karlar,G: samvinnufélög,121,Innflytjendur,Annad
2020-12-01,Konur,G: samvinnufélög,374,Alls,Annad
2020-12-01,Konur,G: samvinnufélög,268,Íslenskur bakgrunnur,Annad
2020-12-01,Konur,G: samvinnufélög,106,Innflytjendur,Annad
2021-01-01,Alls,G: samvinnufélög,801,Alls,Annad
2021-01-01,Alls,G: samvinnufélög,591,Íslenskur bakgrunnur,Annad
2021-01-01,Alls,G: samvinnufélög,210,Innflytjendur,Annad
2021-01-01,Karlar,G: samvinnufélög,434,Alls,Annad
2021-01-01,Karlar,G: samvinnufélög,322,Íslenskur bakgrunnur,Annad
2021-01-01,Karlar,G: samvinnufélög,112,Innflytjendur,Annad
2021-01-01,Konur,G: samvinnufélög,367,Alls,Annad
2021-01-01,Konur,G: samvinnufélög,269,Íslenskur bakgrunnur,Annad
2021-01-01,Konur,G: samvinnufélög,98,Innflytjendur,Annad
2021-02-01,Alls,G: samvinnufélög,790,Alls,Annad
2021-02-01,Alls,G: samvinnufélög,577,Íslenskur bakgrunnur,Annad
2021-02-01,Alls,G: samvinnufélög,213,Innflytjendur,Annad
2021-02-01,Karlar,G: samvinnufélög,428,Alls,Annad
2021-02-01,Karlar,G: samvinnufélög,315,Íslenskur bakgrunnur,Annad
2021-02-01,Karlar,G: samvinnufélög,113,Innflytjendur,Annad
2021-02-01,Konur,G: samvinnufélög,362,Alls,Annad
2021-02-01,Konur,G: samvinnufélög,262,Íslenskur bakgrunnur,Annad
2021-02-01,Konur,G: samvinnufélög,100,Innflytjendur,Annad
2021-03-01,Alls,G: samvinnufélög,844,Alls,Annad
2021-03-01,Alls,G: samvinnufélög,632,Íslenskur bakgrunnur,Annad
2021-03-01,Alls,G: samvinnufélög,212,Innflytjendur,Annad
2021-03-01,Karlar,G: samvinnufélög,465,Alls,Annad
2021-03-01,Karlar,G: samvinnufélög,357,Íslenskur bakgrunnur,Annad
2021-03-01,Karlar,G: samvinnufélög,108,Innflytjendur,Annad
2021-03-01,Konur,G: samvinnufélög,379,Alls,Annad
2021-03-01,Konur,G: samvinnufélög,275,Íslenskur bakgrunnur,Annad
2021-03-01,Konur,G: samvinnufélög,104,Innflytjendur,Annad
2021-04-01,Alls,G: samvinnufélög,817,Alls,Annad
2021-04-01,Alls,G: samvinnufélög,597,Íslenskur bakgrunnur,Annad
2021-04-01,Alls,G: samvinnufélög,220,Innflytjendur,Annad
2021-04-01,Karlar,G: samvinnufélög,428,Alls,Annad
2021-04-01,Karlar,G: samvinnufélög,317,Íslenskur bakgrunnur,Annad
2021-04-01,Karlar,G: samvinnufélög,111,Innflytjendur,Annad
2021-04-01,Konur,G: samvinnufélög,389,Alls,Annad
2021-04-01,Konur,G: samvinnufélög,280,Íslenskur bakgrunnur,Annad
2021-04-01,Konur,G: samvinnufélög,109,Innflytjendur,Annad
2021-05-01,Alls,G: samvinnufélög,840,Alls,Annad
2021-05-01,Alls,G: samvinnufélög,617,Íslenskur bakgrunnur,Annad
2021-05-01,Alls,G: samvinnufélög,223,Innflytjendur,Annad
2021-05-01,Karlar,G: samvinnufélög,439,Alls,Annad
2021-05-01,Karlar,G: samvinnufélög,331,Íslenskur bakgrunnur,Annad
2021-05-01,Karlar,G: samvinnufélög,108,Innflytjendur,Annad
2021-05-01,Konur,G: samvinnufélög,401,Alls,Annad
2021-05-01,Konur,G: samvinnufélög,286,Íslenskur bakgrunnur,Annad
2021-05-01,Konur,G: samvinnufélög,115,Innflytjendur,Annad
2021-06-01,Alls,G: samvinnufélög,889,Alls,Annad
2021-06-01,Alls,G: samvinnufélög,668,Íslenskur bakgrunnur,Annad
2021-06-01,Alls,G: samvinnufélög,221,Innflytjendur,Annad
2021-06-01,Karlar,G: samvinnufélög,468,Alls,Annad
2021-06-01,Karlar,G: samvinnufélög,363,Íslenskur bakgrunnur,Annad
2021-06-01,Karlar,G: samvinnufélög,105,Innflytjendur,Annad
2021-06-01,Konur,G: samvinnufélög,420,Alls,Annad
2021-06-01,Konur,G: samvinnufélög,304,Íslenskur bakgrunnur,Annad
2021-06-01,Konur,G: samvinnufélög,116,Innflytjendur,Annad
2021-07-01,Alls,G: samvinnufélög,868,Alls,Annad
2021-07-01,Alls,G: samvinnufélög,644,Íslenskur bakgrunnur,Annad
2021-07-01,Alls,G: samvinnufélög,224,Innflytjendur,Annad
2021-07-01,Karlar,G: samvinnufélög,456,Alls,Annad
2021-07-01,Karlar,G: samvinnufélög,348,Íslenskur bakgrunnur,Annad
2021-07-01,Karlar,G: samvinnufélög,108,Innflytjendur,Annad
2021-07-01,Konur,G: samvinnufélög,411,Alls,Annad
2021-07-01,Konur,G: samvinnufélög,295,Íslenskur bakgrunnur,Annad
2021-07-01,Konur,G: samvinnufélög,116,Innflytjendur,Annad
2021-08-01,Alls,G: samvinnufélög,893,Alls,Annad
2021-08-01,Alls,G: samvinnufélög,660,Íslenskur bakgrunnur,Annad
2021-08-01,Alls,G: samvinnufélög,233,Innflytjendur,Annad
2021-08-01,Karlar,G: samvinnufélög,476,Alls,Annad
2021-08-01,Karlar,G: samvinnufélög,362,Íslenskur bakgrunnur,Annad
2021-08-01,Karlar,G: samvinnufélög,114,Innflytjendur,Annad
2021-08-01,Konur,G: samvinnufélög,416,Alls,Annad
2021-08-01,Konur,G: samvinnufélög,297,Íslenskur bakgrunnur,Annad
2021-08-01,Konur,G: samvinnufélög,119,Innflytjendur,Annad
2021-09-01,Alls,G: samvinnufélög,1060,Alls,Annad
2021-09-01,Alls,G: samvinnufélög,624,Íslenskur bakgrunnur,Annad
2021-09-01,Alls,G: samvinnufélög,436,Innflytjendur,Annad
2021-09-01,Karlar,G: samvinnufélög,590,Alls,Annad
2021-09-01,Karlar,G: samvinnufélög,322,Íslenskur bakgrunnur,Annad
2021-09-01,Karlar,G: samvinnufélög,268,Innflytjendur,Annad
2021-09-01,Konur,G: samvinnufélög,469,Alls,Annad
2021-09-01,Konur,G: samvinnufélög,301,Íslenskur bakgrunnur,Annad
2021-09-01,Konur,G: samvinnufélög,168,Innflytjendur,Annad
2021-10-01,Alls,G: samvinnufélög,1050,Alls,Annad
2021-10-01,Alls,G: samvinnufélög,625,Íslenskur bakgrunnur,Annad
2021-10-01,Alls,G: samvinnufélög,425,Innflytjendur,Annad
2021-10-01,Karlar,G: samvinnufélög,588,Alls,Annad
2021-10-01,Karlar,G: samvinnufélög,325,Íslenskur bakgrunnur,Annad
2021-10-01,Karlar,G: samvinnufélög,263,Innflytjendur,Annad
2021-10-01,Konur,G: samvinnufélög,461,Alls,Annad
2021-10-01,Konur,G: samvinnufélög,299,Íslenskur bakgrunnur,Annad
2021-10-01,Konur,G: samvinnufélög,162,Innflytjendur,Annad
2021-11-01,Alls,G: samvinnufélög,959,Alls,Annad
2021-11-01,Alls,G: samvinnufélög,620,Íslenskur bakgrunnur,Annad
2021-11-01,Alls,G: samvinnufélög,339,Innflytjendur,Annad
2021-11-01,Karlar,G: samvinnufélög,516,Alls,Annad
2021-11-01,Karlar,G: samvinnufélög,319,Íslenskur bakgrunnur,Annad
2021-11-01,Karlar,G: samvinnufélög,197,Innflytjendur,Annad
2021-11-01,Konur,G: samvinnufélög,442,Alls,Annad
2021-11-01,Konur,G: samvinnufélög,300,Íslenskur bakgrunnur,Annad
2021-11-01,Konur,G: samvinnufélög,142,Innflytjendur,Annad
2021-12-01,Alls,G: samvinnufélög,871,Alls,Annad
2021-12-01,Alls,G: samvinnufélög,639,Íslenskur bakgrunnur,Annad
2021-12-01,Alls,G: samvinnufélög,232,Innflytjendur,Annad
2021-12-01,Karlar,G: samvinnufélög,454,Alls,Annad
2021-12-01,Karlar,G: samvinnufélög,333,Íslenskur bakgrunnur,Annad
2021-12-01,Karlar,G: samvinnufélög,121,Innflytjendur,Annad
2021-12-01,Konur,G: samvinnufélög,415,Alls,Annad
2021-12-01,Konur,G: samvinnufélög,304,Íslenskur bakgrunnur,Annad
2021-12-01,Konur,G: samvinnufélög,111,Innflytjendur,Annad
2022-01-01,Alls,G: samvinnufélög,817,Alls,Annad
2022-01-01,Alls,G: samvinnufélög,607,Íslenskur bakgrunnur,Annad
2022-01-01,Alls,G: samvinnufélög,210,Innflytjendur,Annad
2022-01-01,Karlar,G: samvinnufélög,412,Alls,Annad
2022-01-01,Karlar,G: samvinnufélög,307,Íslenskur bakgrunnur,Annad
2022-01-01,Karlar,G: samvinnufélög,105,Innflytjendur,Annad
2022-01-01,Konur,G: samvinnufélög,403,Alls,Annad
2022-01-01,Konur,G: samvinnufélög,298,Íslenskur bakgrunnur,Annad
2022-01-01,Konur,G: samvinnufélög,105,Innflytjendur,Annad
2022-02-01,Alls,G: samvinnufélög,791,Alls,Annad
2022-02-01,Alls,G: samvinnufélög,576,Íslenskur bakgrunnur,Annad
2022-02-01,Alls,G: samvinnufélög,215,Innflytjendur,Annad
2022-02-01,Karlar,G: samvinnufélög,402,Alls,Annad
2022-02-01,Karlar,G: samvinnufélög,294,Íslenskur bakgrunnur,Annad
2022-02-01,Karlar,G: samvinnufélög,108,Innflytjendur,Annad
2022-02-01,Konur,G: samvinnufélög,388,Alls,Annad
2022-02-01,Konur,G: samvinnufélög,281,Íslenskur bakgrunnur,Annad
2022-02-01,Konur,G: samvinnufélög,107,Innflytjendur,Annad
2022-03-01,Alls,G: samvinnufélög,844,Alls,Annad
2022-03-01,Alls,G: samvinnufélög,624,Íslenskur bakgrunnur,Annad
2022-03-01,Alls,G: samvinnufélög,220,Innflytjendur,Annad
2022-03-01,Karlar,G: samvinnufélög,445,Alls,Annad
2022-03-01,Karlar,G: samvinnufélög,333,Íslenskur bakgrunnur,Annad
2022-03-01,Karlar,G: samvinnufélög,112,Innflytjendur,Annad
2022-03-01,Konur,G: samvinnufélög,398,Alls,Annad
2022-03-01,Konur,G: samvinnufélög,290,Íslenskur bakgrunnur,Annad
2022-03-01,Konur,G: samvinnufélög,108,Innflytjendur,Annad
2022-04-01,Alls,G: samvinnufélög,820,Alls,Annad
2022-04-01,Alls,G: samvinnufélög,604,Íslenskur bakgrunnur,Annad
2022-04-01,Alls,G: samvinnufélög,216,Innflytjendur,Annad
2022-04-01,Karlar,G: samvinnufélög,426,Alls,Annad
2022-04-01,Karlar,G: samvinnufélög,319,Íslenskur bakgrunnur,Annad
2022-04-01,Karlar,G: samvinnufélög,107,Innflytjendur,Annad
2022-04-01,Konur,G: samvinnufélög,393,Alls,Annad
2022-04-01,Konur,G: samvinnufélög,284,Íslenskur bakgrunnur,Annad
2022-04-01,Konur,G: samvinnufélög,109,Innflytjendur,Annad
2022-05-01,Alls,G: samvinnufélög,869,Alls,Annad
2022-05-01,Alls,G: samvinnufélög,637,Íslenskur bakgrunnur,Annad
2022-05-01,Alls,G: samvinnufélög,232,Innflytjendur,Annad
2022-05-01,Karlar,G: samvinnufélög,450,Alls,Annad
2022-05-01,Karlar,G: samvinnufélög,339,Íslenskur bakgrunnur,Annad
2022-05-01,Karlar,G: samvinnufélög,111,Innflytjendur,Annad
2022-05-01,Konur,G: samvinnufélög,418,Alls,Annad
2022-05-01,Konur,G: samvinnufélög,297,Íslenskur bakgrunnur,Annad
2022-05-01,Konur,G: samvinnufélög,121,Innflytjendur,Annad
2022-06-01,Alls,G: samvinnufélög,844,Alls,Annad
2022-06-01,Alls,G: samvinnufélög,608,Íslenskur bakgrunnur,Annad
2022-06-01,Alls,G: samvinnufélög,236,Innflytjendur,Annad
2022-06-01,Karlar,G: samvinnufélög,451,Alls,Annad
2022-06-01,Karlar,G: samvinnufélög,330,Íslenskur bakgrunnur,Annad
2022-06-01,Karlar,G: samvinnufélög,121,Innflytjendur,Annad
2022-06-01,Konur,G: samvinnufélög,392,Alls,Annad
2022-06-01,Konur,G: samvinnufélög,277,Íslenskur bakgrunnur,Annad
2022-06-01,Konur,G: samvinnufélög,115,Innflytjendur,Annad
2022-07-01,Alls,G: samvinnufélög,875,Alls,Annad
2022-07-01,Alls,G: samvinnufélög,625,Íslenskur bakgrunnur,Annad
2022-07-01,Alls,G: samvinnufélög,250,Innflytjendur,Annad
2022-07-01,Karlar,G: samvinnufélög,480,Alls,Annad
2022-07-01,Karlar,G: samvinnufélög,350,Íslenskur bakgrunnur,Annad
2022-07-01,Karlar,G: samvinnufélög,130,Innflytjendur,Annad
2022-07-01,Konur,G: samvinnufélög,394,Alls,Annad
2022-07-01,Konur,G: samvinnufélög,274,Íslenskur bakgrunnur,Annad
2022-07-01,Konur,G: samvinnufélög,120,Innflytjendur,Annad
2022-08-01,Alls,G: samvinnufélög,864,Alls,Annad
2022-08-01,Alls,G: samvinnufélög,610,Íslenskur bakgrunnur,Annad
2022-08-01,Alls,G: samvinnufélög,254,Innflytjendur,Annad
2022-08-01,Karlar,G: samvinnufélög,466,Alls,Annad
2022-08-01,Karlar,G: samvinnufélög,333,Íslenskur bakgrunnur,Annad
2022-08-01,Karlar,G: samvinnufélög,133,Innflytjendur,Annad
2022-08-01,Konur,G: samvinnufélög,397,Alls,Annad
2022-08-01,Konur,G: samvinnufélög,276,Íslenskur bakgrunnur,Annad
2022-08-01,Konur,G: samvinnufélög,121,Innflytjendur,Annad
2022-09-01,Alls,G: samvinnufélög,1099,Alls,Annad
2022-09-01,Alls,G: samvinnufélög,624,Íslenskur bakgrunnur,Annad
2022-09-01,Alls,G: samvinnufélög,475,Innflytjendur,Annad
2022-09-01,Karlar,G: samvinnufélög,613,Alls,Annad
2022-09-01,Karlar,G: samvinnufélög,330,Íslenskur bakgrunnur,Annad
2022-09-01,Karlar,G: samvinnufélög,283,Innflytjendur,Annad
2022-09-01,Konur,G: samvinnufélög,485,Alls,Annad
2022-09-01,Konur,G: samvinnufélög,293,Íslenskur bakgrunnur,Annad
2022-09-01,Konur,G: samvinnufélög,192,Innflytjendur,Annad
2022-10-01,Alls,G: samvinnufélög,1102,Alls,Annad
2022-10-01,Alls,G: samvinnufélög,632,Íslenskur bakgrunnur,Annad
2022-10-01,Alls,G: samvinnufélög,470,Innflytjendur,Annad
2022-10-01,Karlar,G: samvinnufélög,612,Alls,Annad
2022-10-01,Karlar,G: samvinnufélög,331,Íslenskur bakgrunnur,Annad
2022-10-01,Karlar,G: samvinnufélög,281,Innflytjendur,Annad
2022-10-01,Konur,G: samvinnufélög,489,Alls,Annad
2022-10-01,Konur,G: samvinnufélög,300,Íslenskur bakgrunnur,Annad
2022-10-01,Konur,G: samvinnufélög,189,Innflytjendur,Annad
2022-11-01,Alls,G: samvinnufélög,1023,Alls,Annad
2022-11-01,Alls,G: samvinnufélög,642,Íslenskur bakgrunnur,Annad
2022-11-01,Alls,G: samvinnufélög,381,Innflytjendur,Annad
2022-11-01,Karlar,G: samvinnufélög,555,Alls,Annad
2022-11-01,Karlar,G: samvinnufélög,335,Íslenskur bakgrunnur,Annad
2022-11-01,Karlar,G: samvinnufélög,220,Innflytjendur,Annad
2022-11-01,Konur,G: samvinnufélög,467,Alls,Annad
2022-11-01,Konur,G: samvinnufélög,306,Íslenskur bakgrunnur,Annad
2022-11-01,Konur,G: samvinnufélög,161,Innflytjendur,Annad
2022-12-01,Alls,G: samvinnufélög,911,Alls,Annad
2022-12-01,Alls,G: samvinnufélög,641,Íslenskur bakgrunnur,Annad
2022-12-01,Alls,G: samvinnufélög,270,Innflytjendur,Annad
2022-12-01,Karlar,G: samvinnufélög,481,Alls,Annad
2022-12-01,Karlar,G: samvinnufélög,341,Íslenskur bakgrunnur,Annad
2022-12-01,Karlar,G: samvinnufélög,140,Innflytjendur,Annad
2022-12-01,Konur,G: samvinnufélög,429,Alls,Annad
2022-12-01,Konur,G: samvinnufélög,299,Íslenskur bakgrunnur,Annad
2022-12-01,Konur,G: samvinnufélög,130,Innflytjendur,Annad
2023-01-01,Alls,G: samvinnufélög,859,Alls,Annad
2023-01-01,Alls,G: samvinnufélög,614,Íslenskur bakgrunnur,Annad
2023-01-01,Alls,G: samvinnufélög,245,Innflytjendur,Annad
2023-01-01,Karlar,G: samvinnufélög,439,Alls,Annad
2023-01-01,Karlar,G: samvinnufélög,318,Íslenskur bakgrunnur,Annad
2023-01-01,Karlar,G: samvinnufélög,121,Innflytjendur,Annad
2023-01-01,Konur,G: samvinnufélög,419,Alls,Annad
2023-01-01,Konur,G: samvinnufélög,295,Íslenskur bakgrunnur,Annad
2023-01-01,Konur,G: samvinnufélög,124,Innflytjendur,Annad
2023-02-01,Alls,G: samvinnufélög,835,Alls,Annad
2023-02-01,Alls,G: samvinnufélög,589,Íslenskur bakgrunnur,Annad
2023-02-01,Alls,G: samvinnufélög,246,Innflytjendur,Annad
2023-02-01,Karlar,G: samvinnufélög,431,Alls,Annad
2023-02-01,Karlar,G: samvinnufélög,310,Íslenskur bakgrunnur,Annad
2023-02-01,Karlar,G: samvinnufélög,121,Innflytjendur,Annad
2023-02-01,Konur,G: samvinnufélög,404,Alls,Annad
2023-02-01,Konur,G: samvinnufélög,279,Íslenskur bakgrunnur,Annad
2023-02-01,Konur,G: samvinnufélög,125,Innflytjendur,Annad
2023-03-01,Alls,G: samvinnufélög,885,Alls,Annad
2023-03-01,Alls,G: samvinnufélög,637,Íslenskur bakgrunnur,Annad
2023-03-01,Alls,G: samvinnufélög,248,Innflytjendur,Annad
2023-03-01,Karlar,G: samvinnufélög,475,Alls,Annad
2023-03-01,Karlar,G: samvinnufélög,354,Íslenskur bakgrunnur,Annad
2023-03-01,Karlar,G: samvinnufélög,121,Innflytjendur,Annad
2023-03-01,Konur,G: samvinnufélög,410,Alls,Annad
2023-03-01,Konur,G: samvinnufélög,283,Íslenskur bakgrunnur,Annad
2023-03-01,Konur,G: samvinnufélög,127,Innflytjendur,Annad
2023-04-01,Alls,G: samvinnufélög,864,Alls,Annad
2023-04-01,Alls,G: samvinnufélög,610,Íslenskur bakgrunnur,Annad
2023-04-01,Alls,G: samvinnufélög,254,Innflytjendur,Annad
2023-04-01,Karlar,G: samvinnufélög,447,Alls,Annad
2023-04-01,Karlar,G: samvinnufélög,325,Íslenskur bakgrunnur,Annad
2023-04-01,Karlar,G: samvinnufélög,122,Innflytjendur,Annad
2023-04-01,Konur,G: samvinnufélög,417,Alls,Annad
2023-04-01,Konur,G: samvinnufélög,285,Íslenskur bakgrunnur,Annad
2023-04-01,Konur,G: samvinnufélög,132,Innflytjendur,Annad
2023-05-01,Alls,G: samvinnufélög,922,Alls,Annad
2023-05-01,Alls,G: samvinnufélög,668,Íslenskur bakgrunnur,Annad
2023-05-01,Alls,G: samvinnufélög,254,Innflytjendur,Annad
2023-05-01,Karlar,G: samvinnufélög,481,Alls,Annad
2023-05-01,Karlar,G: samvinnufélög,359,Íslenskur bakgrunnur,Annad
2023-05-01,Karlar,G: samvinnufélög,122,Innflytjendur,Annad
2023-05-01,Konur,G: samvinnufélög,441,Alls,Annad
2023-05-01,Konur,G: samvinnufélög,309,Íslenskur bakgrunnur,Annad
2023-05-01,Konur,G: samvinnufélög,132,Innflytjendur,Annad
2023-06-01,Alls,G: samvinnufélög,905,Alls,Annad
2023-06-01,Alls,G: samvinnufélög,647,Íslenskur bakgrunnur,Annad
2023-06-01,Alls,G: samvinnufélög,258,Innflytjendur,Annad
2023-06-01,Karlar,G: samvinnufélög,484,Alls,Annad
2023-06-01,Karlar,G: samvinnufélög,358,Íslenskur bakgrunnur,Annad
2023-06-01,Karlar,G: samvinnufélög,126,Innflytjendur,Annad
2023-06-01,Konur,G: samvinnufélög,421,Alls,Annad
2023-06-01,Konur,G: samvinnufélög,289,Íslenskur bakgrunnur,Annad
2023-06-01,Konur,G: samvinnufélög,132,Innflytjendur,Annad
2023-07-01,Alls,G: samvinnufélög,910,Alls,Annad
2023-07-01,Alls,G: samvinnufélög,641,Íslenskur bakgrunnur,Annad
2023-07-01,Alls,G: samvinnufélög,269,Innflytjendur,Annad
2023-07-01,Karlar,G: samvinnufélög,474,Alls,Annad
2023-07-01,Karlar,G: samvinnufélög,341,Íslenskur bakgrunnur,Annad
2023-07-01,Karlar,G: samvinnufélög,133,Innflytjendur,Annad
2023-07-01,Konur,G: samvinnufélög,436,Alls,Annad
2023-07-01,Konur,G: samvinnufélög,300,Íslenskur bakgrunnur,Annad
2023-07-01,Konur,G: samvinnufélög,136,Innflytjendur,Annad
2023-08-01,Alls,G: samvinnufélög,891,Alls,Annad
2023-08-01,Alls,G: samvinnufélög,629,Íslenskur bakgrunnur,Annad
2023-08-01,Alls,G: samvinnufélög,262,Innflytjendur,Annad
2023-08-01,Karlar,G: samvinnufélög,470,Alls,Annad
2023-08-01,Karlar,G: samvinnufélög,332,Íslenskur bakgrunnur,Annad
2023-08-01,Karlar,G: samvinnufélög,138,Innflytjendur,Annad
2023-08-01,Konur,G: samvinnufélög,421,Alls,Annad
2023-08-01,Konur,G: samvinnufélög,297,Íslenskur bakgrunnur,Annad
2023-08-01,Konur,G: samvinnufélög,124,Innflytjendur,Annad
2023-09-01,Alls,G: samvinnufélög,1097,Alls,Annad
2023-09-01,Alls,G: samvinnufélög,626,Íslenskur bakgrunnur,Annad
2023-09-01,Alls,G: samvinnufélög,471,Innflytjendur,Annad
2023-09-01,Karlar,G: samvinnufélög,626,Alls,Annad
2023-09-01,Karlar,G: samvinnufélög,331,Íslenskur bakgrunnur,Annad
2023-09-01,Karlar,G: samvinnufélög,295,Innflytjendur,Annad
2023-09-01,Konur,G: samvinnufélög,471,Alls,Annad
2023-09-01,Konur,G: samvinnufélög,295,Íslenskur bakgrunnur,Annad
2023-09-01,Konur,G: samvinnufélög,176,Innflytjendur,Annad
